,date,id,content,retweetCount,likeCount,place,inReplyToTweetId,retweetedTweet,coordinates,hashtags,lang
0,2022-11-20 23:52:16+00:00,1594478766050676736,"Cette #CoupeDuMonde va mal finir !!
Retenez ce tweet le laisse un hashtag con pour le retrouver #lirlainebbw 😂",0,3,,,,,"['CoupeDuMonde', 'lirlainebbw']",fr
1,2022-11-20 23:51:14+00:00,1594478505215016960,"Qui matte @TF1?

quand la noisette Mbappé était encore une graine 

#TeamParieurs #equipedefrance #CoupeDuMonde https://t.co/L8BuVdC2bi",0,2,,,,,"['TeamParieurs', 'equipedefrance', 'CoupeDuMonde']",fr
2,2022-11-20 23:45:52+00:00,1594477154544369665,"@Tonymixhaiti ak medam yo menm jan
selman nan #coupedumonde yo konn football 🤣",0,0,,,,,['coupedumonde'],ht
3,2022-11-20 23:35:30+00:00,1594474545691463683,"#coupedumonde : Déjà 2,95 millions de billets vendus, engendrant 7,5 milliards de dollars https://t.co/rjGh0alpix",0,1,,,,,['coupedumonde'],fr
4,2022-11-20 23:35:04+00:00,1594474436983406592,"C'est parti pour la #CoupeDuMonde au Qatar !

Après une cérémonie grandiose rassemblant notamment l'acteur américain Morgan Freeman ou le chanteur du groupe de K-Pop ""BTS"", Jung Kook. Le pays hôte s'est incliné face à l'Équateur.
Une première pour un pays organisateur. https://t.co/ZB9eck92Kt",0,1,,,,,['CoupeDuMonde'],fr
5,2022-11-20 23:28:44+00:00,1594472844896894976,"C'est une stat que je cherchais tiens, seulement 3 BO en titre ont raté la #CoupeDuMonde dans l'histoire... https://t.co/SeteDPa8n3",0,0,,,,,['CoupeDuMonde'],fr
6,2022-11-20 23:25:58+00:00,1594472146486468608,@pressebasket Je tag mes amis  @netflix @actufoot_ @un_twittos_bleu #QATAR2022 #COUPEDUMONDE #ALLEZLESBLEUS,0,0,,1.59425361321148e+18,,,"['QATAR2022', 'COUPEDUMONDE', 'ALLEZLESBLEUS']",fr
7,2022-11-20 23:24:53+00:00,1594471875165696000,Solidarité avec #FemmeVieLiberté de l’Iran dans la #CoupeDuMonde 2022 https://t.co/HobvxAbxGp via @ChangeFrance,0,0,,,,,"['FemmeVieLiberté', 'CoupeDuMonde']",fr
8,2022-11-20 23:13:25+00:00,1594468988603564034,"⚽️🏆 #Qatar #Equateur #fifaworldcup2022 #football #coupedumonde 
#urbanXreporterzSPORT #urbanXreporterzFOOT 🔁 ℹ️ +infos @fifaworldcup 

🤝 😃 🔋 📅 📺🤜🏻🤛🏾 ✌️🤝😍🤣 
👉🌍 #urbanXreporterz  #sport #foot #classement #but #fifa #fifiwordcup #fifiwordcup2022 #qatar https://t.co/EpT2tJqEvC",2,0,"{'fullName': 'Qatar', 'name': 'Qatar', 'type': 'country', 'country': 'Qatar', 'countryCode': 'QA'}",,,"{'longitude': 50.7500758, 'latitude': 24.5563659}","['Qatar', 'Equateur', 'fifaworldcup2022', 'football', 'coupedumonde', 'urbanXreporterzSPORT', 'urbanXreporterzFOOT', 'urbanXreporterz', 'sport', 'foot', 'classement', 'but', 'fifa', 'fifiwordcup', 'fifiwordcup2022', 'qatar']",en
9,2022-11-20 23:11:05+00:00,1594468400176066561,"@pressebasket Bonjour, Je tente ma chance bien volontiers et j'invite  @mediavenir @actufoot_ @netflix #QATAR2022 #ALLEZLESBLEUS #COUPEDUMONDE",0,0,,1.59425361321148e+18,,,"['QATAR2022', 'ALLEZLESBLEUS', 'COUPEDUMONDE']",fr
10,2022-11-20 22:09:39+00:00,1594452941993295872,@ActuFoot_ J’ai jamais vu une équipe aussi nulle en #CoupeDuMonde vraiment…,0,0,,1.594390012681855e+18,,,['CoupeDuMonde'],fr
11,2022-11-20 22:04:21+00:00,1594451608221392896,"MADE IN #AFRICA ✨

Le ballon de la #CoupeDuMonde qui se joue actuellement au #Qatar est fabriqué en #Egypte. https://t.co/a3ezKRR04R",0,5,,,,,"['AFRICA', 'CoupeDuMonde', 'Qatar', 'Egypte']",fr
12,2022-11-20 21:56:34+00:00,1594449649544347648,Solidarité avec #FemmeVieLiberté de l’Iran dans la #CoupeDuMonde 2022 - Sign the Petition! https://t.co/AK40aeDLrM via @ChangeFrance,0,0,,,,,"['FemmeVieLiberté', 'CoupeDuMonde']",fr
13,2022-11-20 21:55:19+00:00,1594449333956808706,"Let's goooo!

Nos lions entrent en lice dans la #fifaworldcup demain In Shaa Allah. Bonne chance à eux.

#FIFAWorldCup #FIFAWorldCup2022 #Qatar2022 #Senegal #kebetu #galsen #coupedumonde https://t.co/aHUbjPi8zR",3,6,,,,,"['fifaworldcup', 'FIFAWorldCup', 'FIFAWorldCup2022', 'Qatar2022', 'Senegal', 'kebetu', 'galsen', 'coupedumonde']",fr
14,2022-11-20 21:53:45+00:00,1594448940262461441,"#Corruption #FRAJPN Emir #CDM2022 Romain Amazon Célibataire #influvoleurs #JusticePourLesSuspendus La VAR #LeSensDeLaFete #66minutes #septahuit #telefoot #Macron #CoupeduMonde Hanouna #DirectAN NUPES #TeamOM #PSG Ligue 1 #TeamDZ #Andor #MWII #GTAVI #GTA6 
https://t.co/0G5Fx0pKyi",0,1,,,,,"['Corruption', 'FRAJPN', 'CDM2022', 'influvoleurs', 'JusticePourLesSuspendus', 'LeSensDeLaFete', '66minutes', 'septahuit', 'telefoot', 'Macron', 'CoupeduMonde', 'DirectAN', 'TeamOM', 'PSG', 'TeamDZ', 'Andor', 'MWII', 'GTAVI', 'GTA6']",fr
15,2022-11-20 21:48:09+00:00,1594447532574314500,"#Corruption #FRAJPN Emir #CDM2022 Romain Amazon Célibataire #influvoleurs #JusticePourLesSuspendus La VAR #LeSensDeLaFete #66minutes #septahuit #telefoot #Macron #CoupeduMonde Hanouna #DirectAN NUPES #TeamOM #PSG Ligue 1 #TeamDZ #Andor #MWII #GTAVI #GTA6 
https://t.co/PhhcWEOcNb",0,1,,,,,"['Corruption', 'FRAJPN', 'CDM2022', 'influvoleurs', 'JusticePourLesSuspendus', 'LeSensDeLaFete', '66minutes', 'septahuit', 'telefoot', 'Macron', 'CoupeduMonde', 'DirectAN', 'TeamOM', 'PSG', 'TeamDZ', 'Andor', 'MWII', 'GTAVI', 'GTA6']",fr
16,2022-11-20 21:39:18+00:00,1594445304954331137,"#PHOTOS 
Le prince héritier d'#Arabiesaoudite Mohammed ben Salmane a assisté dimanche à la cérémonie d'ouverture de la #Coupedumonde à l'invitation de l'émir du #Qatar 
#FIFAWorldCup https://t.co/BLYnbvmyTQ",1,13,,1.5944158583902986e+18,,,"['PHOTOS', 'Arabiesaoudite', 'Coupedumonde', 'Qatar', 'FIFAWorldCup']",fr
17,2022-11-20 21:34:39+00:00,1594444134735294464,"Tout Ayisyen parèy mwen yo ap swiv 2 #Coupedumonde nan moman la, yonn nan peyi #Kata la se sanksyon yap pran kont politisyen vòlè isit yo🤦‍♂️men sanble match lot kote a te pi enteresan ke sa Kata wi🤣🤣🤣🤣🤣🤣
Viv #Haiti 🇭🇹 san chèf kòwonpi",0,2,"{'fullName': 'Haiti', 'name': 'Haiti', 'type': 'country', 'country': 'Haiti', 'countryCode': 'HT'}",,,"{'longitude': -74.4798235, 'latitude': 18.0214258}","['Coupedumonde', 'Kata', 'Haiti']",ht
18,2022-11-20 21:09:54+00:00,1594437904532754433,"#Charlie 
#Qatar 
#CoupeduMonde https://t.co/webkQISFpF",0,1,"{'fullName': 'Concarneau, France', 'name': 'Concarneau', 'type': 'city', 'country': 'France', 'countryCode': 'FR'}",,,"{'longitude': -3.9518467, 'latitude': 47.8490168}","['Charlie', 'Qatar', 'CoupeduMonde']",qme
19,2022-11-20 20:54:42+00:00,1594434081252675590,#CoupeDuMonde pire coupe du monde de l’histoire du football que je vais regarder des animés cette hiver,0,0,,,,,['CoupeDuMonde'],fr
20,2022-11-20 20:35:33+00:00,1594429262211461122,"même pas les lois, les habitudes et la religion du pays organisateur.
Meme si j’approuve pas la politique du #Qatar mais ce petit pays a profité de cette #coupedumonde pour sortir plus grand que plusieurs donneurs de leçons.
Part 2/2",0,0,,1.594429179939922e+18,,,"['Qatar', 'coupedumonde']",fr
21,2022-11-20 20:35:14+00:00,1594429179939921921,"La #Coupedumonde est une occasion pour présenter l’islam d’une bonne manière à 5 milliards de personnes à travers le monde.
C’est une occasion pour tester la tolérance de certains pays qui participent et qui donnent des leçons sur la tolérance alors qu’ils ne respectent part 1/2 https://t.co/DlB3MAhfz0",0,0,,,,,['Coupedumonde'],fr
22,2022-11-20 20:33:53+00:00,1594428839547080705,euuuh quelqu’un m’explique ??? #CoupeDuMonde https://t.co/L31cBdjXtJ,0,1,,,,,['CoupeDuMonde'],fr
23,2022-11-20 20:30:44+00:00,1594428048421568512,"Le foot professionnel au sommet de son art avec la #coupedumonde au #Qatar ! Jusqu'où iront le cynisme et l'appât du gain ?

https://t.co/1Y3zaPg0kI",0,4,,,,,"['coupedumonde', 'Qatar']",fr
24,2022-11-20 20:23:43+00:00,1594426284196888576,"Day 7 - World Cup Opening 🔥

#fanzone #fifafanfestival #qatar2022 #worldcup #coupedumonde #wc2022 
@beinsports_fr @beinsports @qatar #qatar #foot #football #supporter à The Corniche, Doha, Qatar https://t.co/Ma3LeGcbil",1,5,,,,"{'longitude': 51.56697, 'latitude': 25.31466}","['fanzone', 'fifafanfestival', 'qatar2022', 'worldcup', 'coupedumonde', 'wc2022', 'qatar', 'foot', 'football', 'supporter']",en
25,2022-11-20 20:19:33+00:00,1594425234291146752,Solidarité avec #FemmeVieLiberté de l’Iran dans la #CoupeDuMonde 2022 - ¡Firma la petición! https://t.co/bm1WIwjf8D via @ChangeorgCO,0,0,,,,,"['FemmeVieLiberté', 'CoupeDuMonde']",es
26,2022-11-20 20:19:11+00:00,1594425143245344775,"On poursuit jq 23h cette soirée d'ouverture de la #coupedumonde #Qatar2022 dans la joie et la bonne humeur sur @RTLFrance @RTLFoot avec Christophe @pacaudrtl, Stephane @Pauwels81555773, @XavierDomergue #CDM2022 #QATECU #Équateur #Ecuador #football #futbol #LaTri https://t.co/KxwlkzSVOe",6,25,,,,,"['coupedumonde', 'Qatar2022', 'CDM2022', 'QATECU', 'Équateur', 'Ecuador', 'football', 'futbol', 'LaTri']",fr
27,2022-11-20 20:17:30+00:00,1594424718828130304,"🏆#WorldCup #FIFA23 

Demain arrive le SBC #Heroes WC max 89, et il y a du beau monde qui peut tomber!

#FUT #FUT23 #CoupeDuMonde https://t.co/Gi72abm7fj",13,225,,,,,"['WorldCup', 'FIFA23', 'Heroes', 'FUT', 'FUT23', 'CoupeDuMonde']",fr
28,2022-11-20 20:05:30+00:00,1594421699201712129,"#Coupedumonde: Près de 3 millions de billets vendus, vers un bénéfice record de 7,2 milliards d'euros pour la #Fifa https://t.co/s74gBGDfNZ",1,1,,,,,"['Coupedumonde', 'Fifa']",fr
29,2022-11-20 20:05:01+00:00,1594421577264906246,Je n’en peux déjà plus de leur #CoupeDuMonde !,1,1,,,,,['CoupeDuMonde'],fr
30,2022-11-20 20:03:06+00:00,1594421093799952390,"Au rythme où les joueurs de l’équipe de France se blessent, la Tunisie jouera contre Sochaux ou Le Havre le 30 novembre prochain! #CoupeDuMonde2022 #coupedumonde #FIFAWorldCupQatar2022 #FIFAWorldCupQatar2022",0,0,,,,,"['CoupeDuMonde2022', 'coupedumonde', 'FIFAWorldCupQatar2022', 'FIFAWorldCupQatar2022']",fr
31,2022-11-20 20:00:50+00:00,1594420523085316097,Solidarité avec #FemmeVieLiberté de l’Iran dans la #CoupeDuMonde 2022 - Sign the Petition! https://t.co/zxf9bCgmDD via @ChangeFrance,0,0,,,,,"['FemmeVieLiberté', 'CoupeDuMonde']",fr
32,2022-11-20 20:00:48+00:00,1594420516227776513,"⚽Alors que débute aujourd'hui la #coupedumonde de Football, @actu_ETI revient sur ce mouvement de boycott lancé par des villes françaises, face à l'aberration écologique que représente le mondial de foot.

#foot #environnement #worldcup22
https://t.co/3yczvwrlsW",0,1,,,,,"['coupedumonde', 'foot', 'environnement', 'worldcup22']",fr
33,2022-11-20 19:56:44+00:00,1594419494029611011,"Comment #zidane &amp; Cie, pour de minables raisons financières, peuvent-ils accepter de s'associer à cette aberration de #CoupeDuMonde, sachant les 6500 #Morts par et sur ce chantier,et autant de Familles brisées?
Et #macron qui envoie #darmanin, c'est l'insulte de trop!
#corruption https://t.co/iU0GJNkApW",3,2,,,,,"['zidane', 'CoupeDuMonde', 'Morts', 'macron', 'darmanin', 'corruption']",fr
34,2022-11-20 19:55:08+00:00,1594419091615277056,"🔴⚽ C'est parti pour un mois de football : la #coupedumonde 2022 au #Qatar commence !

Revivez en images la cérémonie d'ouverture à #Doha.

#football #Qatar2022 #Coupedumonde2022 #Ceremoniedouverture #CDM2022 #sport #foot #MoyenOrient #Golfe #sports https://t.co/MoTsDFQGJh",0,2,,,,,"['coupedumonde', 'Qatar', 'Doha', 'football', 'Qatar2022', 'Coupedumonde2022', 'Ceremoniedouverture', 'CDM2022', 'sport', 'foot', 'MoyenOrient', 'Golfe', 'sports']",fr
35,2022-11-20 19:47:29+00:00,1594417164743843841,"@RachidaElAzzz j'aime le foot, je n'ai jamais raté une #coupedumonde depuis 1978, mais je #BoycottQatar2022 non pas parceque c un pays dit ""musulman"", je suis un Mu-slim (pacifié), mais parce-qu'il bafoue toutes les libertés individuelles auxquelles je suis foncièrement attaché",0,0,,,,,"['coupedumonde', 'BoycottQatar2022']",fr
36,2022-11-20 19:45:08+00:00,1594416571207802883,"@Philco750062 @L_Oeil_du_Tigre Et vous croyez que ça va changer quoi ,le fait que des personnes à gauche,à droite boycottent cette foutue #coupedumonde...? Que les gays , les femmes , les travailleurs étrangers etc... vont pouvoir enfin s'épanouir et être pris pour des citoyens comme les autres au #Qatar",0,0,,1.594300153795842e+18,,,"['coupedumonde', 'Qatar']",fr
37,2022-11-20 19:33:50+00:00,1594413730208456704,#coupedumonde #qatar 😂😂😂👇 https://t.co/sSdugY502f,0,1,,,,,"['coupedumonde', 'qatar']",und
38,2022-11-20 19:32:11+00:00,1594413316125986816,"Suba la suba !! 
Manko Wut Ndam Li.
Faites le bon pronostic du match et tentez de gagner un maillot authentique de l’équipe nationale du Sénégal . 
N’attendez plus! Tentez votre chance
#FGI #coupedumonde #qatar202 #fsf #senegal #equipenationale https://t.co/MnqJPvxYIK",0,4,,,,,"['FGI', 'coupedumonde', 'qatar202', 'fsf', 'senegal', 'equipenationale']",fr
39,2022-11-20 19:29:12+00:00,1594412563915280384,⚽️🇶🇦⚡FLASH - Le #Qatar est le premier pays hôte de l'histoire de la #CoupeDuMonde de football à perdre pour son entrée en lice dans la compétition. https://t.co/HSTYVYGNfX,3,28,,,,,"['Qatar', 'CoupeDuMonde']",fr
40,2022-11-20 19:28:50+00:00,1594412472890380288,LA VAR AU QATAR ! #qatar #coupedumonde #football #equateur🇪🇨 #messi #ronaldo #mbappe #benzema #zidane #sport #arbitre #humour #comedy #valentebaker @coupedumonde2022 https://t.co/VEZXX1p2tM,0,0,,,,,"['qatar', 'coupedumonde', 'football', 'equateur', 'messi', 'ronaldo', 'mbappe', 'benzema', 'zidane', 'sport', 'arbitre', 'humour', 'comedy', 'valentebaker']",ca
41,2022-11-20 19:20:12+00:00,1594410296730427394,"Coupe du Monde : Le Qatar première équipe à s’incliner pour son 1er match en tant que pays hôte
#CoupeDuMonde #Football #Qatar https://t.co/HCvYGvg8IB",0,4,,,,,"['CoupeDuMonde', 'Football', 'Qatar']",fr
42,2022-11-20 19:15:45+00:00,1594409178306678784,"Bon match pour l'Equateur face à un Qatar transparent

#soccer #football #equipedefrance #worldcup #worldcup2022 #fifaworldcup #coupedumonde #coupedumonde2022 #qatar #qatar2022 #griezmann #mbappe #varane #benzema #messi #ronaldo #neymarjr #neymar #lewandowski #bale #vinicius https://t.co/McJppgZEgk",0,0,,,,,"['soccer', 'football', 'equipedefrance', 'worldcup', 'worldcup2022', 'fifaworldcup', 'coupedumonde', 'coupedumonde2022', 'qatar', 'qatar2022', 'griezmann', 'mbappe', 'varane', 'benzema', 'messi', 'ronaldo', 'neymarjr', 'neymar', 'lewandowski', 'bale', 'vinicius']",fr
43,2022-11-20 19:13:33+00:00,1594408623404650497,👉 Qatar - Equateur (0-2) : Les notes complètes [Coupe du monde - 1ère j.] https://t.co/5ZLM2aczsT #coupedumonde https://t.co/4z4YdTgIpb,0,0,,,,,['coupedumonde'],fr
44,2022-11-20 19:05:01+00:00,1594406477858496512,"World Cup is starting...
Where's your team kit?

#QatarWorldCup2022 #Qatar2022 #Cameroun #Cameroon #CoupeDuMonde 🇨🇲
@Okabol @okabolradio https://t.co/jfZJ0SePui",0,1,"{'fullName': 'Armentières, France', 'name': 'Armentières', 'type': 'city', 'country': 'France', 'countryCode': 'FR'}",,,"{'longitude': 2.8565766, 'latitude': 50.6784777}","['QatarWorldCup2022', 'Qatar2022', 'Cameroun', 'Cameroon', 'CoupeDuMonde']",en
45,2022-11-20 19:01:22+00:00,1594405557342986247,"Moi : 

#CoupeDuMonde
#FIFAWorldCup
#DreamersbyJungkook

https://t.co/BKTw2v3aTo",0,1,,,,,"['CoupeDuMonde', 'FIFAWorldCup', 'DreamersbyJungkook']",und
46,2022-11-20 19:00:45+00:00,1594405405550993410,Ah la #CoupeDuMonde a commencé ?! .. pas que ça a faire que regardé cette mascarade,0,0,,,,,['CoupeDuMonde'],fr
47,2022-11-20 19:00:01+00:00,1594405219613433856,"#WorldCup2022 : premier match de poule pour le #Sénégal 🇸🇳 qui affronte les #PaysBas, favori du groupe A, ce lundi 21 novembre ⚽

@Martin_Guez vous explique pourquoi les Lions de la Téranga peuvent passer le 1er tour de cette #coupedumonde 👇 #SENNED https://t.co/eAzkNgWAbl",10,90,,,,,"['WorldCup2022', 'Sénégal', 'PaysBas', 'coupedumonde', 'SENNED']",fr
48,2022-11-20 18:53:34+00:00,1594403597235912704,@kkoulibaly26 Bonsoir Kalidou je vous souhaite une excellente et magnifique #CoupeDuMonde . Une pensée pour le grand absent de l’équipe du #Senegal #Sadio_Mane . Que la force soit avec vous et aux joueurs #senegalais,0,2,,1.5942316259271188e+18,,,"['CoupeDuMonde', 'Senegal', 'Sadio_Mane', 'senegalais']",fr
49,2022-11-20 18:51:44+00:00,1594403133538521088,"Joyeux anniversaire à Youssoufa Moukoko qui fête ses 18 ans ! 💎🎂

Le plus jeune joueur de ce mondial. 🇩🇪

#Moukoko #Dortmund #WorldCup #CoupeDuMonde #BVB https://t.co/M1YWOSRNwd",0,0,,,,,"['Moukoko', 'Dortmund', 'WorldCup', 'CoupeDuMonde', 'BVB']",fr
50,2022-11-20 18:44:25+00:00,1594401292222332929,J’ai 36 ans et c’est déjà la 9è #coupedumonde que j’boycotte. Ahhh les convictions https://t.co/7jXoPNSVXp,0,3,,,,,['coupedumonde'],fr
51,2022-11-20 18:41:04+00:00,1594400451918692355,"Je pense que face au Danemark, la Fronse a du sourcil à se faire !

#coupedumonde2022 #CoupeDuMonde #QatarWorldCup2022 #FRADAN https://t.co/XE4fKh5OaC",34,111,,,,,"['coupedumonde2022', 'CoupeDuMonde', 'QatarWorldCup2022', 'FRADAN']",fr
52,2022-11-20 18:39:00+00:00,1594399930105618437,"Un retracement qui se poursuit depuis 2 jours sur #chz pendant que la coupe du monde démarre. 

#coupedumonde https://t.co/lP8xG1nT9E",1,2,,,,,"['chz', 'coupedumonde']",fr
53,2022-11-20 18:38:26+00:00,1594399788862263300,"Le #foot, ça #CoupeDuMonde... Surtout compte tenu des réactions à une gravité toute relative du cas #benzema face à tout le reste 365j/an.... https://t.co/G4SFS5yDsi",0,0,"{'fullName': 'Bastia, France', 'name': 'Bastia', 'type': 'city', 'country': 'France', 'countryCode': 'FR'}",,,"{'longitude': 9.3901883, 'latitude': 42.6612812}","['foot', 'CoupeDuMonde', 'benzema']",fr
54,2022-11-20 18:37:30+00:00,1594399554371309577,"Le Qatar est le premier pays hôte qui perd son match d’entrée dans la compétition ! 🇶🇦

#qatar #QatarWorldCup2022 #CDM #qatar2022  #CoupeDuMonde https://t.co/aXVxUKqGmn",1,0,,,,,"['qatar', 'QatarWorldCup2022', 'CDM', 'qatar2022', 'CoupeDuMonde']",fr
55,2022-11-20 18:35:13+00:00,1594398975855132676,Enner #Valencia a marqué les 5 der idées vu que l’ #ECu en #CoupeDuMonde … 3 en 2014 et les 2 de ce soir … Eusebio (6 pour le 🇵🇹 en 66) Rossi (6 pour 🇮🇹 en 82) et Salenko (6 pour la 🇷🇺 en 94) se partagent actuellement le record avec 6 buts consécutifs) #Qatar2022,1,3,,,,,"['Valencia', 'ECu', 'CoupeDuMonde', 'Qatar2022']",fr
56,2022-11-20 18:33:24+00:00,1594398520357920769,"Pour le premier match du mondial, l’Equateur s’est imposé 2-0 face au Qatar, le pays hôte. 

#Equateur #QatarWorldCup2022 #QatarEcuador #CoupeDuMonde https://t.co/ww5ANFobzM",0,0,,,,,"['Equateur', 'QatarWorldCup2022', 'QatarEcuador', 'CoupeDuMonde']",fr
57,2022-11-20 18:32:15+00:00,1594398231651266560,Je suis la seule personne qui s'en fou totalement de la #coupedumonde2022 ? #CoupeDuMonde,0,0,,,,,"['coupedumonde2022', 'CoupeDuMonde']",fr
58,2022-11-20 18:31:00+00:00,1594397915673350144,"Coup d’envoi de la #Coupedumonde ! Découvrez les coulisses du pays accueillant les footballeurs du monde entier à travers sa dynastie.

« #Qatar : une dynastie à la conquête du monde » signé Miyuki Droz Aramaki et Sylvain Lepetit

📺 Le 29/11 sur @ARTEfr 

https://t.co/fZriYDWAD5",1,1,,,,,"['Coupedumonde', 'Qatar']",fr
59,2022-11-20 18:28:56+00:00,1594397395986661377,"Bénéficiez de nombreux lots au cours de la #coupe_du_monde Qatar 2022.

Abonnez vous à la page @ZenitheInsuranc  afin de ne rien rater comme actualités.(1/2)👇👇

#coupedumonde 
#coupedumondeqatar2022 
#coupe 
#qatar 
#MyFirstStepWithZenithe 
#zenitheinsurance https://t.co/VuRxyOzOTd",5,6,,,,,"['coupe_du_monde', 'coupedumonde', 'coupedumondeqatar2022', 'coupe', 'qatar', 'MyFirstStepWithZenithe', 'zenitheinsurance']",fr
60,2022-11-20 18:28:26+00:00,1594397270145105920,Bonsoir @Margot_Dumont je vous souhaite une excellente et magnifique #CoupeDuMonde sur @beinsports_FR . Prenez bien soin de vous et sachez que je n’ai toujours pas oublié le maillot du #Maroc pour votre fils Niels.,0,2,,,,,"['CoupeDuMonde', 'Maroc']",fr
61,2022-11-20 18:28:11+00:00,1594397206198599681,"Coup de gueule sur mon Blog, en hommage à Tommie Smith qui avait compris que les événements sportifs internationaux sont aussi des lieux éminemment politiques, et pas que des machines à fric... #CoupeDuMonde 
https://t.co/6d2dGWtCOj",6,13,,,,,['CoupeDuMonde'],fr
62,2022-11-20 18:26:34+00:00,1594396802031165440,"Grans travaulx pharaonicques furent entrepris avecques grand renfors de victimes despouillées de leu octroi de passe-port. (martin foret)

#Qatar2022 #qatarlife #QatarWorldCup #football #coupedumonde #thuillieres #Codex #humour #FIFA #coupedumonde https://t.co/KXzDeyiDWR",55,263,,,,,"['Qatar2022', 'qatarlife', 'QatarWorldCup', 'football', 'coupedumonde', 'thuillieres', 'Codex', 'humour', 'FIFA', 'coupedumonde']",fr
63,2022-11-20 18:20:00+00:00,1594395147243909120,"🔴🎙️ #AudiencesRadio MERCI ! @RTLFrance premier sur le sport tous les dimanches à 19h15 avec On refait le sport de @isalange ! 👏

Retrouvez le service des sports de RTL 7 jours sur 7 tout au long de la #CoupeDuMonde sur @RTLFrance et en podcast !

#Radio #Médiamétrie https://t.co/ydsZZIj0FH",2,18,,,,,"['AudiencesRadio', 'CoupeDuMonde', 'Radio', 'Médiamétrie']",fr
64,2022-11-20 18:19:34+00:00,1594395041237467136,Best Of Coupes Du Monde Du XX Siècle - DVD | eBay #coupedumonde  https://t.co/K4GUHqet7D,3,4,,,,,['coupedumonde'],fr
65,2022-11-20 18:16:38+00:00,1594394299487109120,"Bim ça c'est pour les indiens, paskitanais et nepalais #coupedumonde2022 #QatarWorldCup2022 #CoupeDuMonde https://t.co/Hp1rWGWWiM",0,1,,,,,"['coupedumonde2022', 'QatarWorldCup2022', 'CoupeDuMonde']",fr
66,2022-11-20 18:13:44+00:00,1594393570311651330,"0,5 unité sur la double chance buteur Sénégal (l’autre pari annoncé dans le PronoLive de vendredi). Attendez si vous le pouvez les compos. J’aviserai pour les deux autres matchs (14h et 20h). #TeamParieur #CoupeDuMonde https://t.co/hsBUnYn0xb",5,45,,,,,"['TeamParieur', 'CoupeDuMonde']",fr
67,2022-11-20 18:13:29+00:00,1594393508063895552,"c'est aussi pour ça qu'on aime ce sport.
Au passage tout ça malgré un but annulé complètement risible.
#QatarEcuador #QatarvsEcuador #WorldCup2022 #coupedumonde2022 #CoupeDuMonde",0,1,,1.5943935058660557e+18,,,"['QatarEcuador', 'QatarvsEcuador', 'WorldCup2022', 'coupedumonde2022', 'CoupeDuMonde']",fr
68,2022-11-20 18:13:25+00:00,1594393493291638785,"Quand ""Les Pieds nickelés"" participaient à la #CoupeDuMonde. https://t.co/6zxHBfEZzs",1,4,,1.594392583870247e+18,,,['CoupeDuMonde'],fr
69,2022-11-20 18:11:56+00:00,1594393118949838849,"Premier match, première défaite pour les hôtes de cette édition de la coupe du monde à retrouver en premier commentaire  

ℹ️ @CamilFranciosi 

#coupedumonde2022 #CoupeDuMonde #CoupeDuMondeFIFA #FIFAWorldCup #QatarWorldCup2022 #QatarEcuador",3,1,,,,,"['coupedumonde2022', 'CoupeDuMonde', 'CoupeDuMondeFIFA', 'FIFAWorldCup', 'QatarWorldCup2022', 'QatarEcuador']",fr
70,2022-11-20 18:10:37+00:00,1594392786253619201,"Groupe A: (résultat match des prochains adversaires du Sénégal🇸🇳)

Qatar 0-2 Équateur

 #WC2022 | #WorldCup | #CoupeduMonde |  #coupedumonde2022 | #FIFAWC2022 | #QATAR2022    | #Senegal #LionsDeLaTeranga    | https://t.co/MI4DbvLQm4",0,0,,,,,"['WC2022', 'WorldCup', 'CoupeduMonde', 'coupedumonde2022', 'FIFAWC2022', 'QATAR2022', 'Senegal', 'LionsDeLaTeranga']",fr
71,2022-11-20 18:09:34+00:00,1594392521261649924,@franceinfo @QatarAmbFrance aurait mieux fait d’organiser la #CoupeDuMondedesQuartiers ils seraient en terrains conquis mais la @fifaworldcup_fr sera un flop sportif économique et écologique #CoupeDuMonde,0,0,,1.5942018427826504e+18,,,"['CoupeDuMondedesQuartiers', 'CoupeDuMonde']",fr
72,2022-11-20 18:07:16+00:00,1594391942422413312,"Hey c'est parti!!!

N'attend pas qu'on te raconte, vit chaque but, chaque coup de sifflet, chaque émotion depuis ton salon.
Vient découvrir nos kits télé.

Contacte nous maintenant
6 59 32 17 94
https://t.co/LehKlSSo84

TU N'AS PLUS AUCUNE EXCUSE.
#coupedumonde #upowa https://t.co/q2UfVqA9Tq",2,1,,,,,"['coupedumonde', 'upowa']",fr
73,2022-11-20 18:07:06+00:00,1594391902652071938,@pressebasket Merci d'organiser ce concours ! @KenzaEbl @DylanRavard #Qatar2022 #CoupeDuMonde #AllezLesBleus,0,0,,1.59425361321148e+18,,,"['Qatar2022', 'CoupeDuMonde', 'AllezLesBleus']",fr
74,2022-11-20 18:07:05+00:00,1594391899800051718,"La #CoupeDuMonde 2022 est officiellement commencé! ⚽ 🥳

#LSV? L’équipe masculine du Canada s’est qualifiée pour la première fois depuis 1986. Célébrez avec nous ce mois-ci en explorant la part de #PI dans la Coupe du Monde de la FIFA! #CanMNT #OuiCan https://t.co/shDoVV6O5r",2,2,,,,,"['CoupeDuMonde', 'LSV', 'PI', 'CanMNT', 'OuiCan']",fr
